Ticker,close,date,high,low,month,open,volume
AXISBANK,1052.85,2024-03-27 05:30:00,1057.55,1044.25,2024-03,1045.8,17027308
AXISBANK,1047.2,2024-03-28 05:30:00,1058.4,1044.1,2024-03,1052.85,10235318
AXISBANK,1053.1,2024-04-01 05:30:00,1063.75,1048.9,2024-04,1052.35,5484556
AXISBANK,1047.2,2024-04-02 05:30:00,1055.85,1040.2,2024-04,1051.0,13617893
AXISBANK,1063.25,2024-04-03 05:30:00,1070.3,1043.75,2024-04,1043.8,11573590
AXISBANK,1062.95,2024-04-04 05:30:00,1080.7,1059.15,2024-04,1070.0,17964844
AXISBANK,1059.1,2024-04-05 05:30:00,1063.0,1048.1,2024-04,1061.1,9210187
AXISBANK,1076.05,2024-04-08 05:30:00,1079.45,1063.55,2024-04,1067.0,4967186
AXISBANK,1080.0,2024-04-09 05:30:00,1090.0,1071.35,2024-04,1090.0,11385226
AXISBANK,1087.8,2024-04-10 05:30:00,1093.0,1080.0,2024-04,1086.2,9064074
AXISBANK,1073.45,2024-04-12 05:30:00,1096.4,1071.1,2024-04,1079.5,18045983
AXISBANK,1057.95,2024-04-15 05:30:00,1071.0,1055.25,2024-04,1063.1,8889435
AXISBANK,1051.9,2024-04-16 05:30:00,1057.85,1044.35,2024-04,1049.95,7107881
AXISBANK,1024.0,2024-04-18 05:30:00,1051.4,1013.85,2024-04,1044.15,17832438
AXISBANK,1029.1,2024-04-19 05:30:00,1036.95,995.7,2024-04,1015.0,21598007
AXISBANK,1053.95,2024-04-22 05:30:00,1058.5,1032.0,2024-04,1039.0,9410832
AXISBANK,1055.75,2024-04-23 05:30:00,1060.25,1048.75,2024-04,1058.0,8300012
AXISBANK,1063.25,2024-04-24 05:30:00,1068.95,1056.0,2024-04,1056.0,5641163
AXISBANK,1127.0,2024-04-25 05:30:00,1133.95,1086.1,2024-04,1100.0,46136295
AXISBANK,1130.3,2024-04-26 05:30:00,1141.35,1123.0,2024-04,1130.0,10133766
AXISBANK,1159.25,2024-04-29 05:30:00,1164.0,1125.3,2024-04,1130.3,15183242
AXISBANK,1165.9,2024-04-30 05:30:00,1182.9,1155.15,2024-04,1160.15,18965164
AXISBANK,1149.85,2024-05-02 05:30:00,1174.0,1148.0,2024-05,1156.0,12302236
AXISBANK,1141.5,2024-05-03 05:30:00,1163.25,1134.1,2024-05,1150.9,9993632
AXISBANK,1143.65,2024-05-06 05:30:00,1156.0,1135.65,2024-05,1143.9,7490104
AXISBANK,1127.7,2024-05-07 05:30:00,1148.8,1124.05,2024-05,1146.05,7115509
AXISBANK,1128.65,2024-05-08 05:30:00,1135.45,1118.25,2024-05,1124.65,8175609
AXISBANK,1115.65,2024-05-09 05:30:00,1134.55,1112.2,2024-05,1122.0,5226693
AXISBANK,1120.1,2024-05-10 05:30:00,1140.0,1113.35,2024-05,1123.7,7242718
AXISBANK,1132.0,2024-05-13 05:30:00,1135.4,1105.05,2024-05,1120.1,5513160
AXISBANK,1122.85,2024-05-14 05:30:00,1136.1,1118.1,2024-05,1129.95,5471143
AXISBANK,1128.05,2024-05-15 05:30:00,1131.2,1118.6,2024-05,1125.55,5436338
AXISBANK,1139.3,2024-05-16 05:30:00,1143.95,1111.3,2024-05,1134.15,10750526
AXISBANK,1141.35,2024-05-17 05:30:00,1146.0,1126.1,2024-05,1132.0,9909986
AXISBANK,1143.75,2024-05-18 05:30:00,1145.0,1137.0,2024-05,1142.0,169757
AXISBANK,1137.65,2024-05-21 05:30:00,1145.75,1129.2,2024-05,1136.0,8162017
AXISBANK,1126.0,2024-05-22 05:30:00,1142.0,1117.95,2024-05,1142.0,9094033
AXISBANK,1165.25,2024-05-23 05:30:00,1169.65,1125.75,2024-05,1126.0,12818081
AXISBANK,1174.0,2024-05-24 05:30:00,1177.0,1160.6,2024-05,1165.5,8814997
AXISBANK,1187.0,2024-05-27 05:30:00,1196.0,1168.0,2024-05,1178.9,10450046
AXISBANK,1183.4,2024-05-28 05:30:00,1192.4,1179.0,2024-05,1188.0,4018776
AXISBANK,1159.75,2024-05-29 05:30:00,1185.9,1156.0,2024-05,1172.0,9418064
AXISBANK,1167.95,2024-05-30 05:30:00,1179.8,1155.0,2024-05,1155.2,7232217
AXISBANK,1162.15,2024-05-31 05:30:00,1178.0,1153.4,2024-05,1173.0,10057642
AXISBANK,1223.9,2024-06-03 05:30:00,1242.2,1193.4,2024-06,1197.05,22197339
AXISBANK,1131.25,2024-06-04 05:30:00,1224.0,1101.55,2024-06,1224.0,24135989
AXISBANK,1184.5,2024-06-05 05:30:00,1193.0,1110.7,2024-06,1138.0,21039499
AXISBANK,1170.95,2024-06-06 05:30:00,1195.9,1163.25,2024-06,1192.1,12006879
AXISBANK,1186.8,2024-06-07 05:30:00,1195.2,1166.75,2024-06,1178.0,8583998
AXISBANK,1200.0,2024-06-10 05:30:00,1212.4,1185.0,2024-06,1185.0,9995057
AXISBANK,1194.6,2024-06-11 05:30:00,1209.35,1190.45,2024-06,1204.45,9390212
AXISBANK,1187.9,2024-06-12 05:30:00,1206.15,1184.1,2024-06,1192.1,7199718
AXISBANK,1174.65,2024-06-13 05:30:00,1202.0,1173.45,2024-06,1201.8,5321148
AXISBANK,1181.05,2024-06-14 05:30:00,1184.65,1170.0,2024-06,1180.95,4451031
AXISBANK,1191.9,2024-06-18 05:30:00,1194.0,1181.15,2024-06,1194.0,6837181
AXISBANK,1226.65,2024-06-19 05:30:00,1243.35,1185.5,2024-06,1193.0,17987437
AXISBANK,1239.5,2024-06-20 05:30:00,1241.5,1220.4,2024-06,1230.1,8206858
AXISBANK,1237.45,2024-06-21 05:30:00,1246.0,1223.75,2024-06,1246.0,29311314
AXISBANK,1228.1,2024-06-24 05:30:00,1235.75,1225.05,2024-06,1231.0,6676530
AXISBANK,1271.45,2024-06-25 05:30:00,1278.75,1226.0,2024-06,1234.45,17607952
AXISBANK,1285.4,2024-06-26 05:30:00,1292.95,1259.2,2024-06,1281.1,13956370
AXISBANK,1288.95,2024-06-27 05:30:00,1310.0,1280.0,2024-06,1310.0,22311393
AXISBANK,1265.25,2024-06-28 05:30:00,1289.9,1261.6,2024-06,1283.1,7167069
AXISBANK,1261.9,2024-07-01 05:30:00,1273.0,1256.45,2024-07,1273.0,5797015
AXISBANK,1253.4,2024-07-02 05:30:00,1267.85,1238.25,2024-07,1265.0,9945447
AXISBANK,1280.0,2024-07-03 05:30:00,1288.6,1243.6,2024-07,1260.0,15171347
AXISBANK,1280.9,2024-07-04 05:30:00,1293.0,1268.5,2024-07,1288.0,4817380
AXISBANK,1287.05,2024-07-05 05:30:00,1295.4,1270.9,2024-07,1272.0,8593502
AXISBANK,1287.85,2024-07-08 05:30:00,1297.4,1279.6,2024-07,1285.0,4216951
AXISBANK,1289.4,2024-07-09 05:30:00,1295.0,1279.2,2024-07,1284.0,6930340
AXISBANK,1291.65,2024-07-10 05:30:00,1294.0,1275.15,2024-07,1284.2,9020489
AXISBANK,1296.75,2024-07-11 05:30:00,1301.4,1276.95,2024-07,1301.05,7848846
AXISBANK,1317.3,2024-07-12 05:30:00,1339.65,1293.9,2024-07,1293.9,11278987
AXISBANK,1307.45,2024-07-15 05:30:00,1324.4,1305.0,2024-07,1316.7,11537127
AXISBANK,1304.0,2024-07-16 05:30:00,1318.45,1299.7,2024-07,1307.45,5433264
AXISBANK,1309.4,2024-07-18 05:30:00,1318.6,1294.5,2024-07,1300.0,6787511
AXISBANK,1292.35,2024-07-19 05:30:00,1309.0,1288.2,2024-07,1305.65,4496066
AXISBANK,1282.5,2024-07-22 05:30:00,1292.35,1278.2,2024-07,1283.35,6695557
AXISBANK,1263.25,2024-07-23 05:30:00,1291.1,1251.0,2024-07,1288.5,8789327
AXISBANK,1239.25,2024-07-24 05:30:00,1267.35,1226.65,2024-07,1262.9,10344860
AXISBANK,1175.9,2024-07-25 05:30:00,1200.0,1155.5,2024-07,1200.0,32979871
AXISBANK,1177.35,2024-07-26 05:30:00,1183.15,1155.25,2024-07,1165.0,18554648
AXISBANK,1170.05,2024-07-29 05:30:00,1194.6,1163.65,2024-07,1182.35,19598573
AXISBANK,1170.0,2024-07-30 05:30:00,1180.0,1160.2,2024-07,1164.1,18090045
AXISBANK,1166.1,2024-07-31 05:30:00,1171.0,1154.0,2024-07,1157.0,17347076
AXISBANK,1172.3,2024-08-01 05:30:00,1175.65,1165.45,2024-08,1168.0,11190500
AXISBANK,1160.85,2024-08-02 05:30:00,1167.8,1156.1,2024-08,1164.0,10581445
AXISBANK,1133.5,2024-08-05 05:30:00,1151.45,1124.3,2024-08,1142.0,12013362
AXISBANK,1126.1,2024-08-06 05:30:00,1151.0,1123.1,2024-08,1140.0,8571122
AXISBANK,1136.8,2024-08-07 05:30:00,1144.8,1127.0,2024-08,1138.8,8370312
AXISBANK,1138.15,2024-08-08 05:30:00,1142.8,1126.0,2024-08,1133.1,7903428
AXISBANK,1142.75,2024-08-09 05:30:00,1155.7,1139.95,2024-08,1152.0,6262086
AXISBANK,1164.3,2024-08-12 05:30:00,1169.1,1135.85,2024-08,1146.0,9078384
AXISBANK,1159.6,2024-08-13 05:30:00,1179.6,1155.4,2024-08,1161.35,6180463
AXISBANK,1153.1,2024-08-14 05:30:00,1159.0,1148.65,2024-08,1159.0,5021841
AXISBANK,1166.85,2024-08-16 05:30:00,1170.0,1149.6,2024-08,1166.4,6107134
AXISBANK,1153.25,2024-08-19 05:30:00,1171.3,1150.2,2024-08,1169.0,6691823
AXISBANK,1168.0,2024-08-20 05:30:00,1177.0,1154.65,2024-08,1158.0,6721749
AXISBANK,1174.4,2024-08-21 05:30:00,1178.0,1161.5,2024-08,1166.6,9480630
AXISBANK,1169.95,2024-08-22 05:30:00,1181.0,1168.95,2024-08,1179.7,5841326
AXISBANK,1165.95,2024-08-23 05:30:00,1173.95,1163.5,2024-08,1170.0,5121962
AXISBANK,1170.3,2024-08-26 05:30:00,1175.25,1166.1,2024-08,1171.7,3392612
AXISBANK,1181.25,2024-08-27 05:30:00,1184.85,1164.25,2024-08,1170.0,8702113
AXISBANK,1170.95,2024-08-28 05:30:00,1181.7,1169.35,2024-08,1177.0,5483503
AXISBANK,1175.4,2024-08-29 05:30:00,1179.9,1163.4,2024-08,1169.0,7290114
AXISBANK,1175.25,2024-08-30 05:30:00,1182.95,1171.85,2024-08,1177.0,10190506
AXISBANK,1188.8,2024-09-02 05:30:00,1194.0,1174.1,2024-09,1176.0,6432362
AXISBANK,1191.6,2024-09-03 05:30:00,1193.55,1176.7,2024-09,1188.0,7920246
AXISBANK,1177.7,2024-09-04 05:30:00,1189.65,1173.3,2024-09,1182.7,6527941
AXISBANK,1180.55,2024-09-05 05:30:00,1182.85,1173.45,2024-09,1182.0,4234766
AXISBANK,1158.75,2024-09-06 05:30:00,1181.35,1150.8,2024-09,1176.0,9874576
AXISBANK,1170.85,2024-09-09 05:30:00,1175.6,1145.0,2024-09,1158.0,7700940
AXISBANK,1187.2,2024-09-10 05:30:00,1190.85,1173.35,2024-09,1178.9,8723854
AXISBANK,1186.1,2024-09-11 05:30:00,1194.85,1181.0,2024-09,1187.2,6000329
AXISBANK,1203.35,2024-09-12 05:30:00,1205.7,1176.75,2024-09,1190.1,7592871
AXISBANK,1217.45,2024-09-13 05:30:00,1219.55,1201.0,2024-09,1209.9,6762566
AXISBANK,1231.05,2024-09-16 05:30:00,1234.0,1215.0,2024-09,1222.0,4039284
AXISBANK,1232.1,2024-09-17 05:30:00,1240.6,1227.6,2024-09,1235.2,8030427
AXISBANK,1240.45,2024-09-18 05:30:00,1250.4,1225.0,2024-09,1231.9,8210034
AXISBANK,1242.7,2024-09-19 05:30:00,1261.7,1239.0,2024-09,1248.45,8449864
AXISBANK,1245.0,2024-09-20 05:30:00,1250.0,1229.9,2024-09,1244.0,15009629
AXISBANK,1246.8,2024-09-23 05:30:00,1252.45,1240.55,2024-09,1251.5,5462814
AXISBANK,1239.55,2024-09-24 05:30:00,1247.1,1235.35,2024-09,1241.1,9225946
AXISBANK,1268.1,2024-09-25 05:30:00,1271.0,1231.1,2024-09,1238.0,6853324
AXISBANK,1277.1,2024-09-26 05:30:00,1281.65,1262.25,2024-09,1267.55,7270078
AXISBANK,1273.15,2024-09-27 05:30:00,1281.55,1257.25,2024-09,1273.0,13372027
AXISBANK,1232.2,2024-09-30 05:30:00,1275.0,1229.35,2024-09,1263.5,8466919
AXISBANK,1226.65,2024-10-01 05:30:00,1242.95,1224.65,2024-10,1228.1,11164280
AXISBANK,1175.7,2024-10-03 05:30:00,1219.15,1173.1,2024-10,1207.5,17300892
AXISBANK,1178.4,2024-10-04 05:30:00,1202.8,1174.0,2024-10,1175.5,13064515
AXISBANK,1145.7,2024-10-07 05:30:00,1184.85,1130.9,2024-10,1182.95,20047013
AXISBANK,1153.3,2024-10-08 05:30:00,1168.35,1142.5,2024-10,1153.0,8464570
AXISBANK,1170.15,2024-10-09 05:30:00,1185.0,1154.0,2024-10,1154.0,9807734
AXISBANK,1184.25,2024-10-10 05:30:00,1191.0,1175.05,2024-10,1177.0,6806243
AXISBANK,1172.45,2024-10-11 05:30:00,1188.2,1166.0,2024-10,1182.5,4754158
AXISBANK,1164.35,2024-10-14 05:30:00,1175.0,1156.6,2024-10,1171.55,9765296
AXISBANK,1153.85,2024-10-15 05:30:00,1172.0,1149.5,2024-10,1166.1,8741516
AXISBANK,1153.2,2024-10-16 05:30:00,1162.95,1148.1,2024-10,1151.0,7739854
AXISBANK,1131.85,2024-10-17 05:30:00,1151.35,1124.0,2024-10,1151.0,6595231
AXISBANK,1196.85,2024-10-18 05:30:00,1203.85,1156.05,2024-10,1158.0,20829666
AXISBANK,1190.3,2024-10-21 05:30:00,1214.8,1185.55,2024-10,1196.85,7456038
AXISBANK,1175.75,2024-10-22 05:30:00,1198.0,1173.35,2024-10,1194.25,7256246
AXISBANK,1160.4,2024-10-23 05:30:00,1183.15,1158.65,2024-10,1175.1,6501834
AXISBANK,1167.35,2024-10-24 05:30:00,1175.2,1154.65,2024-10,1165.0,5046700
AXISBANK,1189.35,2024-10-25 05:30:00,1201.75,1170.0,2024-10,1187.0,12798716
AXISBANK,1171.6,2024-10-28 05:30:00,1194.0,1167.05,2024-10,1194.0,8572243
AXISBANK,1186.85,2024-10-29 05:30:00,1191.2,1157.6,2024-10,1176.4,9908946
AXISBANK,1170.4,2024-10-30 05:30:00,1187.65,1164.3,2024-10,1178.75,9686560
AXISBANK,1159.55,2024-10-31 05:30:00,1178.0,1153.85,2024-10,1165.5,8682294
AXISBANK,1169.55,2024-11-01 05:30:00,1172.5,1164.0,2024-11,1164.05,460781
AXISBANK,1139.25,2024-11-04 05:30:00,1176.95,1135.45,2024-11,1172.0,9288653
AXISBANK,1171.7,2024-11-05 05:30:00,1174.9,1133.45,2024-11,1138.95,11701049
AXISBANK,1166.5,2024-11-06 05:30:00,1183.55,1161.45,2024-11,1171.8,10353506
AXISBANK,1159.9,2024-11-07 05:30:00,1172.9,1151.05,2024-11,1168.6,6252889
AXISBANK,1160.95,2024-11-08 05:30:00,1167.75,1151.1,2024-11,1156.0,3786168
AXISBANK,1171.0,2024-11-11 05:30:00,1176.8,1142.95,2024-11,1152.0,6620678
AXISBANK,1158.15,2024-11-12 05:30:00,1187.0,1153.8,2024-11,1171.65,9606088
AXISBANK,1139.15,2024-11-13 05:30:00,1165.5,1135.1,2024-11,1151.9,8079113
AXISBANK,1140.7,2024-11-14 05:30:00,1150.75,1131.6,2024-11,1137.55,5975873
AXISBANK,1126.2,2024-11-18 05:30:00,1135.0,1121.55,2024-11,1131.2,9474971
AXISBANK,1133.95,2024-11-19 05:30:00,1139.0,1122.05,2024-11,1130.0,19225966
AXISBANK,1139.15,2024-11-21 05:30:00,1152.0,1115.75,2024-11,1138.0,8126248
AXISBANK,1142.4,2024-11-22 05:30:00,1147.9,1127.55,2024-11,1136.65,16687505
